subgraph_size=2_alpha=0.8,subgraph_size=2_alpha=0.99
-0.40852081041627875,-0.4174469766051819
-0.07768701522921523,-0.07625354391289875
-0.27430729009831945,-0.2760415795228134
-0.41468398018740116,-0.37559403709446393
-0.48288902626683317,-0.47883189491578376
-0.33819665853865444,-0.31704720032478995
-0.12031644799746573,-0.12757428336694526
-0.4436892893025652,-0.4411247724878679
-0.09117046629078686,-0.082819122801302
-0.3192906751437113,-0.36733262505479314
-0.4202826280053705,-0.4128733960861185
-0.2834047231140236,-0.25876240731993067
-0.14342337946911962,-0.14858297104947268
-0.10149600165197625,-0.109977545622678
-0.5463542171102017,-0.5672327662274862
-0.3050134255224839,-0.3243793932472666
-0.09897327747040739,-0.07904444143796961
-0.304378617972446,-0.3111426399508491
-0.02875608318943705,-0.026278326840644392
-0.20899651544789474,-0.2277904519601725
-0.4489779788084949,-0.4744904835599785
-0.2206361592002213,-0.2556219449160077
-0.2293111954955384,-0.21342933428881225
-0.21505822651243459,-0.2170160012249835
-0.2957852045074105,-0.34583632021599137
-0.28289613680448383,-0.328202524172763
-0.32415833030749736,-0.32629131369758396
-0.345410033116738,-0.32272178285444775
-0.32897150781626505,-0.3552308551485961
-0.3048927482838432,-0.31572122673659275
-0.48883463475232325,-0.5004641468718183
-0.29133351334913943,-0.2905251418876772
-0.547589139919728,-0.5655123874296745
-0.47377312210078043,-0.4919128830798824
-0.6716539931173126,-0.6935937225508193
-0.5081909619395931,-0.5917891659090916
-0.5383665083573821,-0.591590900857506
-0.2550043226654331,-0.2531954522477463
0.013825874530399839,0.01241997160250321
-0.382619742428263,-0.39819996726388734
0.14684862437153545,0.20132737527271577
-0.17768831426898637,-0.22062712331302464
-0.007598614731493095,0.007496823123268162
-0.34095000243435303,-0.392926061329393
-0.17515188947552815,-0.18776425965537782
-0.658435281869024,-0.6695291904022451
-0.42046023927008114,-0.41891446814794714
0.21919547102103631,0.1923236725409515
-0.16610768311812232,-0.18136555212840905
-0.24014437928485374,-0.28642055951330503
-0.2830818042717874,-0.32721956378780304
-0.1735307399214556,-0.09633422392886132
-0.22216575173971553,-0.24170953559417588
-0.19404636845458298,-0.22328945849013204
-0.4842201977471511,-0.49562785010163984
-0.3837366471781085,-0.398980527392899
-0.2692836685323467,-0.2738014571525855
-0.5775847044587136,-0.6030428470050295
-0.61425708882045,-0.646397186567386
-0.19612950225283082,-0.19346447639089698
-0.41301628602358204,-0.42316328929077524
-0.4508886829748129,-0.4741570270695956
-0.5861509506373356,-0.5907734855489495
-0.14655893531220499,-0.17018844992407442
-0.1856081357516814,-0.1949308361345902
-0.19560535670878987,-0.2097174060966548
-0.32583684326615187,-0.33933831931867947
-0.46906653152468303,-0.502999770869501
-0.4642649710892389,-0.5088717659624914
-0.36212707665593674,-0.40936402709543473
-0.3179334488278255,-0.3471135956929841
-0.34992305918907124,-0.3988228198365929
-0.2281404189672321,-0.20535427701387865
-0.4332435154899334,-0.4772665719292127
-0.4231024020444602,-0.43453586036339403
-0.25734376166947187,-0.3067917196021881
-0.2620251106967529,-0.24261486509038757
-0.2228377132707586,-0.24348649953181545
-0.3164659737221276,-0.3227477093405711
-0.1751111913418087,-0.17432284973949816
-0.19398332819653055,-0.21605141870716277
-0.2610722401862343,-0.23211429419034782
-0.08614737357284563,-0.08118206760264002
-0.30536108289379627,-0.2979215839600268
-0.3117110139131546,-0.343544799516676
-0.3728177727106959,-0.3471564945031423
-0.019232578500329205,-0.020219810305085652
-0.4227466148568783,-0.40624304574603837
-0.20582551299594343,-0.25068497369919596
-0.20108046257732592,-0.21999682631188383
-0.22049393826319524,-0.22864286799546488
-0.30976406636376247,-0.3193197800918521
-0.34544586833876867,-0.3240826870438953
-0.5161235246388242,-0.5568170745267222
-0.018079531549010427,-0.013021182504793009
-0.26737303362227977,-0.2677489777501129
-0.42522527624852957,-0.44706248853239233
-0.25306341418841233,-0.25474911568298314
-0.37195564054573577,-0.4217097546998411
-0.3772530865622684,-0.42576606454133675
-0.10668309996525446,-0.06394467570042858
-0.13931164387380704,-0.14060388607361043
-0.24802036497809846,-0.24466974676412065
-0.26499261412691943,-0.263450681657608
-0.1633997680285635,-0.1725129152999337
-0.2936733589445551,-0.23499212455082064
-0.4010372212311874,-0.42255813238560225
-0.14787860116145263,-0.14950338325499615
-0.27052128384821117,-0.2729549288871931
-0.2696872386025886,-0.2373087527664999
-0.28207980789244175,-0.34986445848209163
-0.29593696220622706,-0.3051956144076151
-0.20362172168058654,-0.157693820388522
-0.18891417188569903,-0.2083756252587773
-0.41114804487209766,-0.43912026811391114
-0.0465385287712949,-0.04722786511449764
-0.3208710366797944,-0.2846620353544131
-0.3308617910494407,-0.31778405703235574
-0.5118563033702472,-0.5261266519548371
-0.43668149277567864,-0.43976084611068167
-0.28491474328329786,-0.3104226849996485
-0.2704171378708755,-0.2663003290312675
-0.13184698979447906,-0.1268333613705666
-0.27943138815229757,-0.28614512949405857
-0.35853398599041003,-0.330772643876262
-0.12586123942319924,-0.12490552327091185
-0.4651818524797757,-0.4842387228816127
-0.5889939473041643,-0.605184523803861
-0.5470948798085252,-0.5576210792250155
-0.44159485447142893,-0.47029874701130514
-0.3506338555086404,-0.39517748463510843
-0.16085461813646057,-0.141472012665472
-0.2982845881519218,-0.3159715801368778
-0.45797539412820093,-0.42554858985434596
-0.3504751527522846,-0.3689642119083631
-0.20952244529500605,-0.17976077535461324
-0.23000710832808788,-0.24536408330798926
-0.5055078906069199,-0.5137628319843983
-0.25077477606673104,-0.29246658270868164
-0.3042702396865934,-0.29650538224416473
-0.13687772676659127,-0.13404951207271854
-0.3850823508847194,-0.43055838671590513
-0.22629036806484995,-0.18940164996184952
-0.004069636058217536,0.014661212380742654
-0.24300513560418038,-0.2610838174742336
-0.27779464500645795,-0.22713607106745864
-0.273191127696385,-0.27178639749685923
-0.3673312471698349,-0.40587229089811444
-0.21013878867185365,-0.22140328749548643
-0.4810164125232647,-0.4668314596149139
-0.5979866537389656,-0.6159259815436477
-0.3030066351049269,-0.3095879709588674
-0.3416680652834475,-0.33477391517953947
-0.227492760575066,-0.20718476473314998
-0.0035271637490950523,-0.013994778191505854
-0.5087030601532508,-0.4865178944046299
-0.3027609045415496,-0.3351948033517692
-0.25849168112656723,-0.2648335871505939
-0.43718662778381256,-0.4558984591474291
-0.5976109683016936,-0.6117125492294629
-0.1622189106233418,-0.1741677522394457
-0.2811966143517445,-0.20089206280070357
-0.321855227171521,-0.32916560127555083
-0.38403991379464664,-0.45460782368822644
-0.28366167020363114,-0.2864529473994238
-0.5176888191141188,-0.5301842426345683
-0.1694911147126307,-0.18972005784530968
-0.3367093733418733,-0.37771911786966184
-0.2722779135235275,-0.32475387105795867
-0.606214967124785,-0.6534768583687643
-0.2293078112602234,-0.2769555365721074
-0.15551724277436732,-0.09370815614315992
-0.33259126253736515,-0.3950766728896027
-0.03781600885132017,-0.028726419962088887
-0.3081667476799339,-0.23570143922435818
-0.3380557009732972,-0.3239673215756193
-0.25530920398499196,-0.27423928318496715
-0.3740436566093316,-0.4300809627949881
-0.5978704024044176,-0.5965143952891231
-0.07500508228782564,-0.06779690703260713
-0.20627680390141903,-0.2080370877776295
-0.4501780158529679,-0.4810483863577247
-0.3452588634045484,-0.2963751900723825
-0.29275745385636887,-0.28708930226314505
-0.15769446083965402,-0.15850341854743116
-0.15892982138165584,-0.15544515198562295
-0.20256726047334572,-0.20367944082555672
-0.5909361016067366,-0.6085237634181976
-0.22888459767835836,-0.20780967188145344
-0.2349005170725286,-0.2210193488576139
-0.516447926685214,-0.5119547360176997
-0.5373268154604981,-0.5560890897278054
0.02704953750129789,0.0618505536345765
-0.3937097954253356,-0.405915147367244
-0.24257279675143462,-0.2913066792150494
-0.21551060894775825,-0.20525096744842206
-0.43484433176616827,-0.4649060974890987
-0.6024729271605611,-0.560639334609732
-0.1418881384966274,-0.151416794469745
-0.459110696769009,-0.5459537898298974
-0.3566014985998239,-0.37724055534461515
-0.3620083123538643,-0.3959867872480148
-0.36913393122144045,-0.3728721473738551
-0.4538949158725639,-0.4999352037788291
-0.6687585905846208,-0.7026064072766651
-0.13101134193440278,-0.14634028470221286
-0.24707462828916807,-0.23613491697392117
-0.7545686186446497,-0.7832249319491287
-0.4977191834912325,-0.47776666621522357
-0.583302217895786,-0.5739481732839098
-0.10125341011832158,-0.09889153201074805
0.09010005209750185,0.09396587203955278
-0.30693313126452265,-0.3184144472819753
-0.41475878945862255,-0.4154435652863079
-0.16819324756894882,-0.17853564573529487
-0.15520024756299486,-0.13609541539820688
-0.21117395024824268,-0.20012003573511417
-0.3998875549187263,-0.40999544066532206
-0.15222466904049117,-0.18162633972106657
-0.16183624722994863,-0.1796517564038125
-0.10015960387419909,-0.09649303258978761
-0.36070799676002935,-0.36977108870303105
-0.11146100758807734,-0.1355612384954778
-0.2847739328230576,-0.27452091393759476
-0.07557445404527244,-0.07828981457724392
-0.354584312136285,-0.40432177452215307
-0.5285051812355717,-0.5274666839585794
-0.5697714698469887,-0.5712312942346519
-0.6132108132292827,-0.6371456160012167
-0.3129892525806402,-0.3302581154066138
-0.5816174599838754,-0.6123850682940489
-0.10170672981611763,-0.10068792914583659
-0.5228827110227818,-0.5833635952692323
-0.36027271053753795,-0.3520327194531759
-0.38790182140966256,-0.35118315782475595
-0.48894162954762577,-0.5205835034977645
-0.10208660684681187,-0.10162861755078968
-0.47967377297890684,-0.5030057325058928
-0.42113776724319907,-0.39775235897303596
-0.6722273947818516,-0.6657886087801308
-0.3488150818343274,-0.36121021180103224
-0.3319925541554888,-0.36899326925709225
-0.5050850846323495,-0.5563696333944487
-0.15277875728905202,-0.128473168463291
-0.23326904129819012,-0.25300936960692827
-0.3036976521881297,-0.31831192892510446
-0.33234385764071095,-0.3168278839493481
-0.25915482997894285,-0.3087688597493495
-0.16700523286359384,-0.17011384093862336
-0.1932052048916618,-0.20890288434146592
-0.36945671976388744,-0.41415034370496867
-0.1563392212955902,-0.16852598945998276
-0.20958469822071493,-0.20951077829076287
-0.544434273764491,-0.5731979032353653
-0.2888100317904415,-0.29152304807173396
-0.39529857005303104,-0.4477735504647717
-0.3235976874378199,-0.30594673750708656
-0.319165166822883,-0.34182411162454324
-0.490650264142702,-0.53569538409162
-0.5871730997165044,-0.606714826998456
-0.4276796030687789,-0.4505548711392718
-0.26944232603224616,-0.3032279809389729
-0.332171787469803,-0.3779011454510813
-0.2927454760794838,-0.31268186318222435
-0.34565053712576627,-0.338647711937471
-0.2931595585681498,-0.320555242743964
0.06478924277548989,0.0859317463368643
-0.07983400706124182,-0.08452291440412713
-0.31084639885773263,-0.3119134350307286
-0.5499546432805558,-0.5638234876538627
-0.27376689605182036,-0.28105092280718963
-0.30594163439585825,-0.30463421338393043
-0.2395848835228632,-0.233233523168019
-0.1225965910529097,-0.11606330781423214
-0.04479594606091268,-0.009629764811446269
-0.6078127843389909,-0.6166185680559526
-0.2303654146543704,-0.2599919649036989
-0.08026716243553286,-0.09082287964605106
-0.10873340159499396,-0.12550447652562677
-0.38262993913531923,-0.3815296328684781
-0.6050432144982429,-0.6073627734388962
-0.22324776938340316,-0.2104753065536109
-0.4705770920154949,-0.4815852965996601
-0.14609557567397133,-0.10117287310461204
-0.45169477758929133,-0.48576039587652
-0.350800378639251,-0.33799716223031284
-0.3711303506193993,-0.37232580201389887
-0.7605804518361886,-0.7676842819650967
-0.10873709132894874,-0.12864121089223773
-0.38308182113493483,-0.361616238161223
-0.29618814654648307,-0.28862052474791805
-0.3090188802499324,-0.2782862416949744
-0.27596325918876874,-0.27662914029633007
-0.4237045199641337,-0.43530584743013606
-0.26322866561046493,-0.2369043576065451
-0.25355246299140466,-0.27697089181902507
-0.34638082668806114,-0.3377220826689154
-0.29917109973728656,-0.36235195625262956
0.19073740241738657,0.2250863003303918
-0.29098718059559664,-0.31482656799179193
-0.2628865019697696,-0.30656686971817787
-0.10016202975530178,-0.10600123208084065
-0.1847579846624285,-0.14027615138562397
-0.4259310604740555,-0.4133237090148032
-0.12045008178955564,-0.11696541868771115
-0.003930853298710038,0.033451303017597335
-0.055583694614081955,-0.05158068269064339
-0.301132495473139,-0.31374924452761965
-0.31700874723804495,-0.3095752182467065
-0.21939489502149323,-0.2251747851485076
-0.2366346575707818,-0.2081697238710088
-0.4228372832030679,-0.44443853723079274
-0.06542365149012767,-0.03568687896511013
-0.2718811927495214,-0.28236174395065367
-0.48932003290082016,-0.49426742625500386
-0.5126947733464962,-0.5674097827045868
-0.5659978243708611,-0.629301298422118
-0.1815315582913657,-0.16245502702038114
-0.2322764464188367,-0.23173631818499416
-0.2352524001104757,-0.2303028173573936
-0.14684555742579203,-0.1672829929779012
-0.2512974853736038,-0.24949361169128678
-0.27358858166728167,-0.2512618562194984
-0.4356330944442501,-0.43270975369377995
-0.29851599959967035,-0.34538085295940013
-0.29556478588453805,-0.30093478187996275
-0.39709309111349284,-0.4029484008667835
-0.3043175475928001,-0.3206898443757867
-0.2926711887695516,-0.30496579547955965
-0.27591033712029456,-0.2573977977297424
-0.40776889260858296,-0.40084391926958535
-0.18133444930892437,-0.18036744305165484
-0.19685131127596833,-0.1935229864223705
-0.47509171201226613,-0.5040670336736366
-0.39253041695492963,-0.41664617700191836
-0.3473393683818479,-0.3583937123402332
-0.2469960547874992,-0.24509162100342413
-0.21207930481527001,-0.21907823391035589
-0.10168808960200598,-0.11329494483031644
-0.1361666986346245,-0.11800843151674295
-0.6400058753540119,-0.6672066305329403
-0.10943437915372972,-0.0839011511951685
-0.42444112424738706,-0.44050964654112856
-0.4509078419860452,-0.4240452659192185
-0.07775876298391571,-0.07600889843966191
-0.20823489501141013,-0.2164941994054243
-0.48427350297725447,-0.5045889989185768
-0.23350438572854423,-0.2190247089895032
-0.3750220587135603,-0.37705848812048015
-0.36926838430265585,-0.37669190706452355
-0.5068734593813619,-0.5470874937697469
-0.30184596387514223,-0.30057756302354394
-0.4910130327163885,-0.529881236118575
-0.30558048011890304,-0.31052709165533693
-0.2279328273384211,-0.2330039777668814
-0.11713996663068732,-0.1179659179248847
-0.059261933733941986,-0.0036829015263356267
-0.15943174618606767,-0.15945031902131934
-0.492612672575439,-0.512726627982532
-0.19769939661491662,-0.18738167819722246
-0.33255522572008583,-0.35530079213359084
-0.4540505966513107,-0.49903590155765415
-0.40747224618836,-0.4326272857790658
-0.3414700018164391,-0.34985703087567044
-0.2292995121597778,-0.23898696366658745
-0.09021431018753598,-0.08404377455784319
-0.2922604824391116,-0.30366048826448
-0.1265208659953593,-0.12528767149759612
-0.14941224890450636,-0.1638086470682174
-0.11340578853851184,-0.12382196307065897
-0.142564281814266,-0.146742079021642
-0.15911752665260187,-0.16801138907496352
-0.2198247650025102,-0.241013110417407
-0.15920047457252318,-0.16237377850532841
-0.17116209406153454,-0.17492961293959525
-0.23602979488205164,-0.253402321349519
-0.19755720253490533,-0.21503152802431336
-0.25118293254636226,-0.2877401078597177
-0.16216027775003264,-0.1707327138845964
-0.31282355966201675,-0.3156372970001151
-0.10212543574045413,-0.10148342390544712
-0.15749091908646126,-0.15485050978139042
-0.15129166667349636,-0.16043439832826456
-0.14745572001440452,-0.16093543059270207
-0.1378498992867147,-0.14530292259490427
-0.06061841181401784,-0.06330171558152263
-0.10381044689953949,-0.10428000478520214
-0.09220497945789248,-0.1229117769812001
-0.3710015809031514,-0.3969656382753359
-0.24650968252060315,-0.15591228286658104
-0.19846643767009178,-0.17346353985369206
-0.16636106183752417,-0.11695806430109466
-0.18024963989077758,-0.13576242905459368
-0.09788039336136233,-0.09955954503956795
-0.24241946646012366,-0.2701232951367274
-0.22460055412724614,-0.23826571205475677
-0.11457445841670658,-0.13142540623201057
-0.19913648039742837,-0.2040567267703591
-0.3195938486388574,-0.3503885538678151
-0.2648757363227196,-0.2767877599884135
-0.2702049374657994,-0.26372582665858013
-0.12578051046468317,-0.1262186418788527
-0.12722211359689634,-0.15772197742228553
-0.3217545333877206,-0.37499523006612434
-0.19822044769922892,-0.2243452446849551
-0.10124252180607679,-0.1283101090878093
-0.253132175852855,-0.2966500242857728
-0.49617575529341895,-0.5268423315533437
-0.3270125273646166,-0.37728257709003327
-0.4059282546599085,-0.4445565750853469
-0.2318399175396189,-0.2722428628670362
-0.4295760750460128,-0.48851627346438664
-0.10855732362329339,-0.10464369394467213
-0.27444532388821247,-0.3367296306656984
-0.2622489359819641,-0.291490072637874
-0.3891059114287297,-0.4488863112203156
-0.21396534107004603,-0.2581805475547056
-0.2305414470486964,-0.26981985283161825
-0.5105975286227962,-0.5507513752517601
-0.40179041226084034,-0.44890004928883476
-0.2533806415135041,-0.2476598552527139
-0.19271133632942414,-0.1666533924722656
-0.33361457493000973,-0.322286845742104
-0.35593840340307603,-0.32950709685722057
-0.4292799321655184,-0.41557188471235956
-0.3413719601308306,-0.34531596281720944
-0.12675575830119973,-0.10293400356507239
-0.2971749045249696,-0.27681309736256177
-0.47119505002396184,-0.5070361106470227
-0.08243464767932891,-0.06801574637725329
-0.056849544720025735,-0.043158189923269676
-0.26137280381750316,-0.24622038146170477
-0.26440319886896757,-0.23832428052516966
-0.30214694247115403,-0.3887805966982463
-0.20781500502644729,-0.21705571989393016
-0.2308905583146649,-0.24807324049295856
-0.3235075293004047,-0.32206047608905164
-0.2585244133230299,-0.25663876536030633
-0.26092165663062283,-0.28383086051093415
-0.32564374930302925,-0.3327187376054159
-0.1082652825427552,-0.09360533189144916
-0.2515887338637064,-0.2534768135232541
0.005602750806914022,0.009046270153485239
-0.2514108022810736,-0.2565999841948117
-0.12854052523771922,-0.12000718101509847
-0.3315323991747573,-0.33673658170989557
-0.29035995710563534,-0.29660364481504076
-0.2387715862155892,-0.24107845461413185
-0.40896477810572834,-0.47490124226702995
-0.23652227013924856,-0.2806944984837901
-0.017178301309856276,0.00421391210926231
-0.3305244675891784,-0.38920151950325815
-0.1305700907424519,-0.14352748226752737
-0.03258808238354201,-0.020821758750729107
-0.4102246941455329,-0.47138489327626304
-0.5907095444047202,-0.687121150806391
-0.3677979399667432,-0.4121801477453361
-0.4779772426506194,-0.5408806749654468
-0.36425401948702835,-0.41096821473290523
-0.411442722431384,-0.46115903430307903
-0.3106443193601444,-0.3704260568774771
-0.2027001868095249,-0.2479111309609531
-0.4284957430783349,-0.47327027791800597
-0.0889234032551758,-0.1053181180540317
-0.3313436541861544,-0.3827256940258667
-0.09251487753043572,-0.10153580088032564
-0.4210127304137374,-0.48778339170928425
-0.12147230613045394,-0.12462192686274648
-0.440886825590084,-0.49246854362698894
-0.15734026706971538,-0.20355708740845632
-0.3266475210695838,-0.38038956199617435
-0.38622431562903026,-0.44169271546124944
-0.3937928638405477,-0.4485821374684262
-0.4878963052877225,-0.5307565763897341
-0.3184565054687361,-0.32574180101199696
-0.21641328286457187,-0.20919561299146153
-0.3361786057295588,-0.3335153017472476
-0.2058251401182982,-0.18059593662852422
-0.1582477818041419,-0.15091292580589652
-0.2917883785441518,-0.2820615076702476
-0.22455697311088443,-0.20931316344450654
-0.1683838805432121,-0.1528654019559811
-0.2595129892913004,-0.24269394179456868
-0.3122615391450624,-0.2952580891440933
-0.3436367791161562,-0.35797585068425786
-0.4455894723317275,-0.4907888487693466
-0.5093844590320562,-0.5292453135348235
-0.5613666359490405,-0.6165051309073655
-0.2787790774134919,-0.28928261854103765
-0.48667273272760214,-0.5127286570325184
-0.14870102441869676,-0.1563053746901763
-0.022102035862238457,-0.009897443289907338
-0.2839592895284295,-0.25793832332419697
-0.28603123204472164,-0.2620844835617269
-0.2179382006637752,-0.2085813644180113
-0.2949920456716791,-0.27166615702289465
-0.34380253609463884,-0.35039360669635544
-0.3271161617418208,-0.3198208241684673
-0.2845706545359766,-0.283043507009667
-0.3653114217527521,-0.36669416542941086
-0.4165681625107148,-0.4173242760511736
-0.057610786704656976,-0.05456664441502653
-0.20252398733524993,-0.2236367102933582
-0.09561398093511041,-0.10551057007474204
-0.17029250125206696,-0.17611989440551648
-0.08503087053696315,-0.07945358746762698
-0.23429288635030387,-0.24925549306441097
-0.25121251086859653,-0.25686837105623755
-0.11502420090798599,-0.12383973025755646
-0.05100345751833326,-0.04299081713232833
-0.2763172520852337,-0.29489675527477327
-0.39908247915872685,-0.384149006929559
-0.26201419027269973,-0.24433129255582267
-0.4229457936133258,-0.43901259207050314
-0.3024643867330936,-0.31907015713785464
-0.29516627511630456,-0.2984964892974434
-0.23596348398559105,-0.24591755522376238
-0.1398021643628211,-0.1344508018771497
-0.2178262678498868,-0.21712483399004365
-0.15554852545649434,-0.13526963255360896
-0.07697419559233822,-0.05965770596483101
-0.1723498947301414,-0.18160201639402657
-0.13639510433926869,-0.14059133123140782
-0.15018779184203596,-0.14794930023732983
-0.3052940308772183,-0.34842184485712396
-0.1839872213328878,-0.20447932358986387
-0.26439726597629487,-0.2731024784449255
-0.2106377900376295,-0.23172948635726545
-0.30191713258003194,-0.34705425867966067
-0.40372568945710857,-0.43987688136558667
-0.32175942878859737,-0.35294221440989837
-0.31176146237490077,-0.3584365395475955
-0.2971480106919383,-0.34565196532135206
-0.04295731465953092,-0.05347653237481912
-0.29236344961294286,-0.34510202063402784
-0.3478163690965933,-0.3795228249699964
-0.41620371157613895,-0.4827188152028248
-0.3974274101139357,-0.4334195878605048
-0.06144511719350703,-0.07615473080659285
-0.1384566545750325,-0.1834026479961661
-0.43492094047522795,-0.48878884523418187
-0.42255509360072513,-0.4819400251866318
-0.3966281108682354,-0.45410409710214783
-0.4545914279296994,-0.5067509640623272
-0.4389402061297248,-0.482735637727795
-0.3158887397870421,-0.36945722641423345
-0.34204316035223503,-0.3963311126863118
-0.5270710060559213,-0.5385488901861633
-0.3401648741122335,-0.37215251757375273
-0.4148200151945154,-0.41729588964643577
-0.18514996696108332,-0.15698781083687208
-0.2998213572707027,-0.27701771652170765
-0.2957875157628829,-0.2622137203145151
-0.08260110892510662,-0.09268734514402846
-0.2686826823372394,-0.25391389620335153
-0.42830463354941456,-0.40600046441094795
-0.21469053101570656,-0.19447295615866703
-0.14763859549731326,-0.14192665267784227
-0.2839091925509274,-0.27898794710364505
-0.26585494187582903,-0.24990685850284838
-0.29544879633001986,-0.3100434686429799
-0.03489410917274654,-0.016733943939907476
-0.4117256357893348,-0.42732239186763765
-0.1934595058322884,-0.16352213757578282
-0.3747199991780023,-0.4275647230562754
-0.5541088917641901,-0.5789953595617165
-0.09896283467688287,-0.07047170316140788
-0.288297502497832,-0.2998511820767696
-0.09189481397857889,-0.07165205131537125
-0.21757934947187701,-0.2158062485624881
-0.330828305707934,-0.33552724530920386
-0.13065109510440379,-0.10626915520095888
-0.2518264299600075,-0.23679721102506543
-0.20325083942463001,-0.20945120212166027
-0.2573292507013927,-0.25847715289060336
-0.24790295239848395,-0.26255939008512846
-0.24550864392891525,-0.2774159218801651
-0.21503560515120626,-0.22091854307810233
-0.2671795065483699,-0.25778415460449955
-0.058300486361452686,-0.046117570796826234
-0.1471411713104074,-0.14522727558893772
-0.3448320390935987,-0.34597618986076367
-0.23520071499980985,-0.2879398586670868
-0.3567098080118497,-0.398627346570914
-0.5949375874712132,-0.6387770293455105
0.059735347582027316,0.12980999128349746
-0.4738604960187028,-0.5086226213055973
-0.24021703079187623,-0.2635062119287128
-0.12982687181172273,-0.1169532411879239
-0.2922960221550117,-0.3042658277748463
-0.20219417443188528,-0.24329944572838333
-0.18043247902280807,-0.20312394955573837
-0.5144832848897204,-0.5454252627243599
-0.36940512106133006,-0.45216998521471397
-0.19794437013333663,-0.24450155615224503
0.01200701754540205,0.012557779251947067
-0.26997697341566285,-0.2620413546229247
-0.33206688115528477,-0.3707458929686497
-0.346969594762971,-0.39370158028788865
-0.26692658707887557,-0.2941404228162719
-0.31238716359793517,-0.3391865646908991
-0.36038544092327357,-0.4176126987626776
-0.46616109429237745,-0.4759559893941817
-0.4117996309006897,-0.4560761497701363
-0.3235297412270059,-0.3913067327158448
-0.1169639973086305,-0.1467631395366819
-0.2279647243449775,-0.23515667158499126
-0.10485221678468709,-0.15604441914785033
-0.11266302310007935,-0.11192287883197423
-0.26340358089034754,-0.25415927205079547
-0.23971593152964488,-0.2433757169028589
-0.2687360696779797,-0.271961567827384
-0.2013103372246648,-0.18333318494493142
-0.21012668064484993,-0.21201327584392857
-0.2585388697870076,-0.2621900799187521
-0.3452240446722135,-0.34625066350447015
-0.2895153847336769,-0.3153829815145582
-0.2161639236100018,-0.23797969668133495
-0.28544594629202036,-0.2851458380043429
-0.27143579990952277,-0.25947920290986076
-0.13449604250645886,-0.113300579910477
-0.19168584603040167,-0.19727489414430843
-0.27403436350636184,-0.3043578072986566
-0.11470197165462499,-0.12213927658929606
-0.10178357613893847,-0.09111497618781868
-0.41842185556345307,-0.427622142569162
-0.29744287334382535,-0.2780629493909267
-0.4340395072987303,-0.46591584434189526
-0.1612875088180105,-0.1845562347608696
-0.3163354169887801,-0.3534560569965591
-0.26455762213096023,-0.3033515278979515
-0.17403161639813333,-0.2182533937774133
-0.29680115505897753,-0.3167371176466501
-0.4243234979143987,-0.46895970302944384
-0.06947436990526815,-0.06985840929516901
-0.2127528988934743,-0.22769210811859616
-0.1802502996350328,-0.18618384020558248
-0.3166791695226372,-0.35225695750676095
-0.26466976625379174,-0.29666499912894023
-0.34603523878380654,-0.36596388203673996
-0.26444305714064587,-0.2775647791777737
-0.217185745088694,-0.2464653313656648
-0.2511259586480446,-0.29871224272142477
-0.10130678299542827,-0.11309207548760848
-0.2050568203876416,-0.23435807015669222
-0.13163311997273316,-0.1272934396211834
-0.4370170618034899,-0.4374497256928589
-0.11699274798467134,-0.116426471224889
-0.17148872546385974,-0.1744601735298056
-0.19061476493409524,-0.21073983318909692
-0.10998255155747756,-0.10683763723975669
-0.11281756494039048,-0.11297355583170429
-0.19406568789233763,-0.19757927083022273
-0.2114111148643618,-0.22541104488637453
-0.16610443766151245,-0.1487548241644011
-0.19327153351157902,-0.20460765808665504
-0.4562866960760827,-0.45720385959759974
-0.3388012414348001,-0.2953985460783588
-0.42730518004468954,-0.41503687981671344
-0.4325947941591342,-0.46385421604422544
-0.5650539837614633,-0.5647627623844892
-0.47719304272904994,-0.5418037498281046
-0.39140761983736105,-0.44154586605882895
-0.47077055791354117,-0.5161717538613205
-0.0935141761911412,-0.09008117446986337
-0.40576778815748793,-0.42174115469679235
-0.3842360200857123,-0.4037922196959456
-0.32090147809125485,-0.32995368640016143
-0.14790482397424057,-0.15867268852695512
-0.1958161081125339,-0.20847188296572616
-0.24034249840304256,-0.25519537721488933
-0.25027247369211786,-0.2847660122939851
-0.27676508432331803,-0.3175216868550827
-0.253300782442869,-0.2936882253791555
-0.2154077190797155,-0.24946282252514115
-0.4559714605488504,-0.4771316137195875
-0.24109383962117137,-0.2615292282262817
-0.06808209547773003,-0.062286478473979515
-0.30906759241906306,-0.316138529573218
-0.1300351491504504,-0.11905125974920035
-0.06401743034967998,-0.062134747391877077
-0.1332877605734393,-0.14323168942115444
-0.29883914773352444,-0.3303942293728081
-0.2889953603238488,-0.3342917267671631
-0.055619069393724206,-0.050059670855722896
-0.15612052301022536,-0.166635594087226
-0.20694275193071612,-0.23224919935533156
-0.16348647450717788,-0.1867796544081648
-0.10053024128700296,-0.08678345754689265
-0.22941087229332577,-0.25494656099782637
-0.19986550965346395,-0.20837147256901517
-0.16755962888244538,-0.1914785214761893
-0.17517511636950076,-0.18778922151075675
-0.21601072820320646,-0.22390973026000818
-0.2352145906506727,-0.2569864817488512
-0.16619415427713344,-0.16873831181806356
-0.4005976013885811,-0.40932424847618676
-0.41030196913673234,-0.3942175374587532
-0.14641138210271795,-0.15991653380425608
-0.15492305317699598,-0.1699993824327248
-0.10298754187087374,-0.1207041037985861
-0.21516361380306384,-0.21745859806513182
-0.21761165177449585,-0.22466347646259238
