subgraph_size=2,subgraph_size=3
-0.5768479013442993,-0.6340784311294556
-0.48525041272242864,-0.5880726074179013
-0.11407606542110443,-0.16892209311326345
-0.4880034120877584,-0.5759021635850271
-0.1181264920781056,-0.2810997025171916
-0.3350044023990631,-0.4068518845488628
-0.45801353931427,-0.543844509323438
-0.3473240069548289,-0.5015895872314771
-0.2737735981742541,-0.38838713934024177
-0.24308003574609757,-0.3061373383800189
-0.5239721249540646,-0.5950613619883856
-0.4186648706595103,-0.5666020298997562
-0.12499279131491979,-0.060109691272179286
-0.3580769848326842,-0.47957753618558246
0.012213247576728464,0.01201272286164264
-0.17394963085651396,-0.17127381132294733
-0.4379370626807213,-0.5185760100682576
-0.24624955783287683,-0.38117421199878054
-0.38554589450359344,-0.46127485036849974
-0.3875442422926426,-0.4043658242623011
-0.2107580880324046,-0.20336476614077886
-0.328300274113814,-0.43371910681327186
-0.48734990348418555,-0.5324334042270978
-0.47355932076772056,-0.5207319367925326
-0.34420564423004785,-0.4419707304239273
-0.31380430072546006,-0.4243342861533165
-0.5722394262750944,-0.675897818505764
-0.3935030395785967,-0.4578450342019399
-0.5875301990906397,-0.5926378437876701
-0.5398366265495618,-0.5680237523714702
-0.6992678194244702,-0.737492971221606
-0.5911618949969609,-0.6140254255135854
-0.5920222153266271,-0.6522103783488273
-0.30346988906462985,-0.3351424767076969
-0.10736839100718498,-0.21274773279825845
-0.30330091739694276,-0.41169284214576085
0.0929154580583175,0.1428366035843889
-0.17953747910757858,-0.22432587226231893
0.021520125120878218,-0.02343338685731093
-0.3260328974326452,-0.3516273231431842
-0.16879873757561048,-0.24199057628711065
-0.6111925198634466,-0.6218967869505286
-0.3335185369849205,-0.5013194170594215
0.18544797015686829,0.22329822746415934
-0.3386314958333969,-0.4161075771848361
-0.20468135560552278,-0.46341893206040063
-0.31614681859811145,-0.2873341005295515
-0.48066574811935425,-0.37510480831066767
-0.16470364848772684,-0.315426177183787
-0.19519663701454798,-0.21103194852670035
-0.4648372010389964,-0.6517882485191028
-0.4355734984079997,-0.5321793887019157
-0.18795117616653442,-0.490069798429807
-0.5549946336944898,-0.6742986945311228
-0.6545788873235384,-0.7425544567902883
-0.2530536831418673,-0.34723511427640913
-0.5039376082022985,-0.5531939267118772
-0.4363180669148763,-0.6178464010357857
-0.6501539349555969,-0.6096941127379736
-0.3031481894850731,-0.4716644763946533
-0.20928348869085311,-0.33093242277701695
-0.16182757635911305,-0.31922692477703096
-0.3892968863248825,-0.47817578703165053
-0.6072087159752846,-0.6868135058879852
-0.4790356297791004,-0.6059514346718788
-0.41064411292473474,-0.45564659804105756
-0.36543469736973444,-0.483736407160759
-0.4409713728229205,-0.583019971648852
-0.40815125952164333,-0.5424414025743802
-0.5179338173071544,-0.5762985936800639
-0.43429510523875553,-0.5100743013620377
-0.2550705383718014,-0.3230868315696716
-0.4831965400775274,-0.5651250272989273
-0.3013320796688398,-0.32228475734591483
-0.4069732948144277,-0.4198495456576347
-0.27310022080938023,-0.3728196298579375
-0.278311562538147,-0.46598517616589863
-0.38984717696905136,-0.33059458365043004
-0.18126168648401897,-0.3051085436344147
-0.41513556708892185,-0.5464439205328624
-0.3471602805455526,-0.4605303858717283
-0.4434169492125511,-0.4270100219245069
-0.05646991481383642,-0.07246590231855711
-0.36082345952590306,-0.31777788281440733
0.07792694156368574,0.19482394797106584
-0.2067286877334118,-0.11251524426043033
-0.2694196593761444,-0.34704873939355213
-0.42719884753227233,-0.5215293123324712
-0.3320130878686905,-0.5512278429667155
-0.5324563876787821,-0.6140481516718864
-0.08675346766908963,-0.2282116785645485
-0.5984572359919548,-0.6709732240438462
-0.5078096997737884,-0.6355036401748657
-0.3203540641069412,-0.4133861198027929
-0.42033104280630745,-0.4997228955229123
-0.37998318528135616,-0.5137039703130722
-0.37153475334246955,-0.5422112494707108
-0.19414049943288167,-0.2868574216465155
-0.3445852687954903,-0.4269778738419215
-0.43177008370558423,-0.5515421073635419
-0.21960374663273494,-0.3227141118049622
-0.6903794836004575,-0.7434375974535942
-0.36425511360168455,-0.5870399086674054
-0.2524788072705269,-0.30633696392178533
-0.31697586715221404,-0.374968935251236
-0.4115169494350751,-0.5725833001732826
-0.1914024711648623,-0.37278961010277273
-0.5477010035514831,-0.6384645744164785
-0.6469637438654899,-0.7221659427881241
-0.18551288614670436,-0.2540373334288597
-0.36507798175017037,-0.5615669730305671
-0.14221549540758133,-0.22856771936019263
-0.6033021757006645,-0.6338208411137263
-0.5396398625771205,-0.5847884532809258
-0.5640653968850772,-0.6025542963544528
-0.44788143575191497,-0.5053328569730123
-0.49899800211191175,-0.6344413624207179
-0.4024830261866252,-0.39430096457401914
-0.0873620571444432,-0.15318468724687895
-0.33089562016228835,-0.38767565513650576
-0.7204777610301971,-0.7859547386566798
-0.34027437220017115,-0.4586866718530655
-0.4410948890447617,-0.651739221115907
-0.5569149696826935,-0.6301824869712194
-0.5357822828491529,-0.5944899006684621
-0.43553594847520194,-0.4246190783381462
-0.28143182386954624,-0.38227874974409737
-0.2038764170805613,-0.2201050791144371
-0.4313575884699821,-0.5771043482422828
-0.6272539471586546,-0.652055931588014
-0.4176917706926664,-0.540195739865303
-0.34161642839511236,-0.2533774458865325
-0.41931401550769803,-0.5179926474889119
-0.5626868681112925,-0.7176960247755051
-0.2909022614359856,-0.3685449140270551
-0.422467283308506,-0.4466214511791865
-0.42472794820864995,-0.5273144657413165
-0.4053237980604172,-0.45631879329681396
-0.6352202252546946,-0.7215898302197457
0.017090168098608652,-0.04946079194545746
-0.2862601549426715,-0.3780843860904376
-0.47699590533971786,-0.5728807292381922
-0.2981542616089185,-0.31450015763441724
-0.20956898639599483,-0.45263691037893294
-0.2744758629798889,-0.4281131199995677
-0.5857737249135971,-0.6074236436684927
-0.6137701026598612,-0.6967253129680951
-0.40989776223897934,-0.4405071962873141
-0.4079546778400739,-0.5172412205735842
-0.4509587847193082,-0.6035327804088593
-0.028667399138212205,-0.06972576652963956
-0.505794231792291,-0.5042138815919558
-0.36995206514994305,-0.5636281909545263
-0.3046531660358111,-0.4371044012904167
-0.6382325606544813,-0.7206811715165774
-0.6876132108767827,-0.7542782936493556
-0.17493828187386196,-0.2861846817533175
-0.6144872960448265,-0.6500300318002701
-0.26216680159171424,-0.38107399915655454
-0.40751361221075055,-0.6101357748111089
-0.15588634391625722,-0.28098152900735535
-0.4876412921150525,-0.5295981350541115
-0.16712827657659848,-0.31492652247349423
-0.4810075458884239,-0.45644856537381806
-0.25413998156785966,-0.46192273288965224
-0.658730567197005,-0.7045973053574562
-0.22640043874581656,-0.4083803188800812
-0.16385534236828486,-0.22687702342867852
-0.31638671378294625,-0.4448180666565895
-0.09532643715540567,-0.16382243881622952
-0.4208757738272349,-0.43359380632638933
-0.40437418311834333,-0.5770959304769834
-0.3076857030391693,-0.5138075871268908
-0.4018456907073657,-0.4235031212369601
-0.6323554927110672,-0.6157490709424018
-0.09263991430401802,-0.21766365086038908
-0.3177791079878807,-0.46066616515318554
-0.3645446936289469,-0.5187098501125972
-0.6069573211669922,-0.6733331047495206
-0.4728588879108429,-0.5347701739271482
-0.31635056565205255,-0.44289179623126984
-0.39994239757458366,-0.511192042628924
-0.2824394286175569,-0.5006179035703341
-0.6049088366826375,-0.6238212266067664
-0.39589862287044525,-0.4257287383576234
-0.35232802251974743,-0.4480684838692347
-0.5976299422979355,-0.6313654813170433
-0.503444178601106,-0.6322400210301081
-0.24616042599081994,-0.5149219677348932
-0.30755650147795677,-0.4697825559973717
-0.24495584689080716,-0.4203292678296566
-0.3628428629040718,-0.5080366533001264
-0.474006370306015,-0.5178841372330983
-0.8025603248675665,-0.7395396283268929
-0.2877022942900658,-0.4040164861083031
-0.5488536393642426,-0.3009937989463409
-0.3116013781229655,-0.30547105357050897
-0.3492854921023051,-0.4493217930197716
-0.4897912769516309,-0.6310733025272687
-0.4946491937836011,-0.5793183066447576
-0.6424859925111135,-0.6894937805334727
-0.14710555930932362,-0.2202669385075569
-0.5028722347815832,-0.5635832071304321
-0.7527911151448886,-0.7893446503082912
-0.5735495070616404,-0.7129178756475448
-0.5223490790526072,-0.5166079653302829
-0.13018408969044684,-0.15513144185145697
0.10937183623512586,-0.08381221778690814
-0.36308060864607494,-0.4078851952155431
-0.2726095489660899,-0.18800391285369794
-0.2300951112806797,-0.31579497540990514
-0.15300440986951191,-0.27869888027509054
-0.30513928771018983,-0.42999195983012517
-0.46046222070852916,-0.551957575082779
-0.08491640269756318,-0.17554288511474928
-0.2690523184587558,-0.37936604286233583
-0.12230893537402153,-0.10621195450425149
-0.20801980584859847,-0.2614588756362597
-0.49659020523230235,-0.38961385692159334
-0.5538400916258494,-0.5906203019618989
-0.22108043429752192,-0.3168618489801884
-0.4134292235970497,-0.5185399934649467
-0.596831454137961,-0.6238550973931948
-0.679416388173898,-0.7668433412412803
-0.7222974810997645,-0.7811597269773484
-0.3148489319284757,-0.3985819837202628
-0.5410126402974129,-0.6562730893492699
-0.11077626660466194,-0.1614071421821912
-0.5747434024016063,-0.6552039504051208
-0.3060372021794319,-0.3059441304206848
-0.5089728466669718,-0.5120181304216385
-0.5485161229968071,-0.5467144980033238
-0.1574093982577324,-0.3365674091378848
-0.43255516976118086,-0.5341493686040243
-0.6303312940398852,-0.7512114689747492
-0.6705750340223312,-0.6636487605174383
-0.4115971929828326,-0.5088235915700594
-0.4499217837055524,-0.5483300969004631
-0.6491047157843908,-0.7150557737549146
-0.2924915670355161,-0.31777824689944584
-0.3501450031995773,-0.3950182211399078
-0.44282566259304684,-0.39197746818264323
-0.34894161522388456,-0.48643709560235343
-0.24315452406803767,-0.4759790254632632
-0.3244598123431206,-0.4385393820206324
-0.16963496242960294,-0.24578662239015103
-0.45552240322033566,-0.5401951162020365
-0.1500158776342869,-0.21999234770735104
-0.32189062078793845,-0.4929795043667157
-0.5618118021885554,-0.5207548821965854
-0.41007508953412375,-0.5281840085983276
-0.4850713561971982,-0.6078392435113589
-0.4524338619907697,-0.5280745474497477
-0.3943162977695465,-0.4534869322180748
-0.5271161193648974,-0.6174672733743986
-0.6037104732791583,-0.7190424400568008
-0.3641787479321162,-0.48336126168568927
-0.2979804473867019,-0.3457796029249827
-0.4028674495220184,-0.44944707334041595
-0.37193663239479063,-0.46345627039670945
-0.28172528276840847,-0.41936167895793913
-0.40016503155231475,-0.47164628873268766
0.09532393390933673,0.10656396644810835
-0.030012327457467715,-0.0884137820576628
-0.5103530967235566,-0.45073503961165745
-0.5966332234938939,-0.7254611951112747
-0.37903843114773433,-0.41737313091754913
-0.39114110320806506,-0.48982401013374327
-0.30729082425435383,-0.3944995061556498
-0.23038387894630433,-0.2968967379132907
-0.05144877980152766,0.0007872929175694784
-0.6223437466224034,-0.6526927535732587
-0.42713950912157694,-0.6298094377915064
-0.07243653163313865,-0.12076862275600433
-0.162608808974425,-0.24547428955634434
-0.5072822790344557,-0.501503879626592
-0.5392355844378471,-0.628493061264356
-0.42271087696154913,-0.5939763573805491
-0.33913889129956565,-0.4143502179781596
-0.31629451930522917,-0.2705185391505559
-0.5627958735823632,-0.628610775868098
-0.3053613515694936,-0.5331526180108388
-0.45608737498521806,-0.5737656569480896
-0.7637212299307188,-0.6224449332555135
-0.0222347887357076,0.03620566422740618
-0.5405163211623828,-0.6372147172689437
-0.41532552540302276,-0.4931684939066569
-0.4894007501999537,-0.6447824173172315
-0.43344140857458113,-0.21091346527139346
-0.46334544810156025,-0.5898210226496061
-0.3820097533861796,-0.49231214930613837
-0.3034727829694748,-0.4406812047958374
-0.4424464370807012,-0.3832741497953733
-0.3222947316678862,-0.44530164296428365
-0.0017116274560491243,0.009170292789737383
-0.3479340686897437,-0.47777453074852627
-0.3021797616283099,-0.47839292118946714
-0.16415401741862298,-0.16817050650715828
-0.5674482384324073,-0.6448945249120395
-0.39640807112058,-0.33941115882247685
-0.08331051945686341,-0.17337050780653954
-0.14531238148609796,-0.21054147357741992
-0.1232127537826697,-0.20253274376193683
-0.35538562536239626,-0.45834333141644795
-0.5104941186308861,-0.6135039080182711
-0.2628985081613064,-0.17332355345288913
-0.4187283049027125,-0.5058594517906507
-0.49108994762102764,-0.55014244278272
-0.420022810647885,-0.5216313362121582
-0.3039481227596601,-0.38635388761758804
-0.695130062699318,-0.752899519999822
-0.6187672374645868,-0.6879657283425331
-0.6343158534169198,-0.694555907746156
-0.4089846702416738,-0.4953303713599841
-0.30542459239562353,-0.40835766861836115
-0.5084326103329658,-0.6236778823534648
-0.1785524172335863,-0.36614011113842326
-0.4558917345603307,-0.5485437600811323
-0.49751359085241953,-0.6118438415726026
-0.5958208081126213,-0.6574326430757841
-0.35500058125083644,-0.30670629141231376
0.002218204513192177,-0.0675477102647225
-0.5594657236337661,-0.7108373300234476
-0.316429367462794,-0.4249641717473666
-0.20614609585454066,-0.2462618247916301
-0.43676428427298863,-0.4446266801158587
-0.6804937255382538,-0.7917340503136316
-0.2219496938586235,-0.33111666490634284
-0.2849647123118242,-0.3816863909363747
-0.5805911635359128,-0.6865801100929578
-0.447633193731308,-0.5723073984185855
-0.5473250709474087,-0.6394537431995074
-0.5122566941380501,-0.5662238044540088
-0.22764201590170463,-0.030707962239782016
-0.1495788101355235,-0.14967068369189898
-0.28789158085982003,-0.4382880476117134
-0.8322529802719753,-0.8565142504374186
-0.3520016971230507,-0.46938848674297334
-0.5571111489832401,-0.49117930551369987
-0.6678611866633097,-0.7356612354516983
-0.06297190035382906,-0.1095796508093675
-0.39492500633001326,-0.4512678465247154
-0.7393955139319102,-0.7880651752154032
-0.4928721030553182,-0.5737393454710642
-0.5995132728417715,-0.6505827457706134
-0.5106047012408574,-0.5931149413188298
-0.5487574260433515,-0.6855757887164752
-0.4125890720884005,-0.5410980767011643
-0.6406599994500478,-0.7299123400449753
-0.4704306068023046,-0.5669200598200163
-0.31306008314092953,-0.4005039881666501
-0.14627208560705185,-0.3380171364545822
-0.43374718228975934,-0.5292916850248972
-0.31826914884150026,-0.4789337765177091
-0.6197581769029299,-0.6977644481261571
-0.39325589790940285,-0.41212015360593796
-0.44882879783709845,-0.5630939000844956
-0.5626341496904691,-0.6306797583897908
-0.5668592738111814,-0.6748247991005579
-0.4519182300567627,-0.5728943109512329
-0.18825577547152836,-0.3760405793786049
-0.14733387072881063,-0.1753105103969574
-0.40339177320400876,-0.5483403529723485
-0.16800356725851695,-0.3313327583670616
-0.1301737692952156,-0.2969771670301755
-0.12886820048093794,-0.26326061367988585
-0.33565125475327173,-0.3009388702611128
-0.2229462761680285,-0.35424329559008283
-0.3495651660859585,-0.5086325270930926
-0.30399107466141384,-0.3387013657887777
-0.3027598758538564,-0.4070998681584994
-0.2725930614769459,-0.44679292480150856
-0.29940169503291447,-0.5215227055549622
-0.2439920030037562,-0.4575463555256526
-0.1620829363167286,-0.34587875202298163
-0.39903087258338926,-0.5054978150129318
-0.2206131609280904,-0.3491550411780675
-0.1779508925974369,-0.3818908239901066
-0.23749253233273823,-0.34577608029047646
-0.13293626971542835,-0.3008066109816233
-0.203869472493728,-0.22407622501254082
-0.10871813610196114,-0.14165025398135186
-0.09680040175716083,-0.16191849340995154
-0.09600971644123395,-0.2360979588329792
-0.4111929169297218,-0.3780356731017431
-0.4319040364027023,-0.48795038372278215
-0.12306006645162901,-0.1598589507738749
-0.2614893189072609,-0.42079655249913533
-0.2158322866757711,-0.37796710173288983
-0.17424593915541967,-0.2373519207040469
-0.2803568543990453,-0.4222708848118782
-0.21167582161724569,-0.256694277326266
-0.16429024477799734,-0.3297054833173752
-0.2251425619920095,-0.31533343096574146
-0.244137766957283,-0.4345642967025439
-0.2902583442131678,-0.47983896881341936
-0.4997972472012043,-0.5903453576564789
-0.194860168894132,-0.26703850547472635
-0.18168067996700604,-0.28657732685407
-0.36243730048338574,-0.47733931223551435
-0.2427027167379856,-0.3463843753933907
-0.0684965766966343,-0.20490957736968995
-0.25584054802854855,-0.3338327443102996
-0.5205165116985639,-0.6470816152294477
-0.4485779978831609,-0.6299295594294866
-0.4005016621947288,-0.48681040118137997
-0.22008463392655056,-0.33076134920120237
-0.46234777867794036,-0.5635769405961036
-0.16570280961692332,-0.285904548317194
-0.3599118802944819,-0.44947236468394597
-0.357449482580026,-0.44794204125801723
-0.4261542885502179,-0.446990564763546
-0.24072044511636098,-0.3417755141854286
-0.21294702793161074,-0.3219100221991539
-0.535441709458828,-0.6516012992461523
-0.46832082539796827,-0.495322923262914
-0.36862028201421104,-0.46102062324682874
-0.27187330906589824,-0.4073133369286855
-0.4118060298760732,-0.5229898289839426
-0.46895585119724276,-0.4950952398777008
-0.5389604263504346,-0.6458348311980565
-0.41982588917016983,-0.3934620084365209
-0.386159112850825,-0.4346997841199239
-0.44423467497030894,-0.45221772174040475
-0.6801740583777428,-0.6367932566006979
-0.35965059836705526,-0.42261720413963
-0.27157467405001323,-0.37886434217294057
-0.46993037263552345,-0.45497106701135637
-0.2307868057489395,-0.40251997182766597
-0.2777915418148041,-0.34948066661755245
-0.3966771052281062,-0.49335541864236193
-0.18203081585466863,-0.30548688491185505
-0.4036201759179433,-0.4775127598643303
-0.5083529864748318,-0.6370596106847127
-0.337872882882754,-0.4339200178782145
-0.39079678237438203,-0.47300946454207105
-0.1703527753551801,-0.23073346972465514
-0.20363318224747975,-0.3101174059510231
-0.008642214685678482,-0.029887916147708894
-0.4283848017454147,-0.542677563726902
-0.33155355602502823,-0.4411967271566391
-0.4308197073141734,-0.5274360740184784
-0.4425744291146596,-0.5187964376807213
-0.397991795639197,-0.4060897686084112
-0.4370113398631414,-0.5639872899651528
-0.30721686989068986,-0.2694808579981327
-0.013267252296209335,-0.04581091051300367
-0.36266454875469206,-0.4837852362791697
-0.07720577776432037,-0.22230703314145406
-0.07277844969183206,-0.1583741549650828
-0.48596010893583297,-0.5697191165884335
-0.653356335957845,-0.7592308736840884
-0.3791134892900785,-0.31467387596766155
-0.5228039438525836,-0.4040749735757709
-0.43590429216623305,-0.5241365397969882
-0.4940281447768211,-0.6114291867613793
-0.3710466585556666,-0.4074881301323573
-0.2273631320397059,-0.35267168035109836
-0.5140309023857117,-0.5259923811753591
-0.13337139174342155,-0.17059068520863852
-0.4232415278752645,-0.48948212107022604
-0.16184410790602366,-0.22477705630163353
-0.5197159177064896,-0.6002541693051656
-0.11789421709875265,-0.1404910131295522
-0.46748718867699307,-0.4099048788845539
-0.16060765946904818,-0.27853438407182696
-0.3788979853192965,-0.5441116548577944
-0.44500190367301307,-0.515010668238004
-0.37106305768092473,-0.47776917785406114
-0.5653828905026118,-0.6271556045611699
-0.28799077053864797,-0.3997797546784083
-0.2614739524324735,-0.28268051157395047
-0.4190240806341171,-0.4539531902472178
-0.32606552680333456,-0.3178568734725316
-0.14192586998144785,-0.18723803440729778
-0.36095789810021717,-0.34366745978593827
-0.34212297598520913,-0.4723908612132072
-0.2558663359284401,-0.39011682083209354
-0.4186987301707268,-0.4928283814589183
-0.382627754509449,-0.5291035162409147
-0.38222613583008447,-0.5170817625522613
-0.46285160491863886,-0.5785070080558459
-0.536890327334404,-0.619361290136973
-0.5860346303383509,-0.6565199850996335
-0.3417073303461075,-0.49537067860364914
-0.47556385467449824,-0.6130724927783012
-0.12240692858894665,-0.18877794459462166
-0.017861212318142253,0.00023266961177190144
-0.43477110664049784,-0.5872376116116842
-0.388739607334137,-0.4957524038354556
-0.28434248993794126,-0.38575722922881445
-0.43137935270865757,-0.4849994053443273
-0.45434857934713363,-0.4815155112743378
-0.4438309873143832,-0.5688008976976077
-0.3758379065990448,-0.49064599921305974
-0.46726361254851023,-0.6086416858434677
-0.503149709502856,-0.6011730149388314
-0.18017070402701696,-0.2482683273156484
-0.23720557267467182,-0.2780956092476845
-0.29227846389015516,-0.3753189661105474
-0.3123174215356509,-0.43701132327318193
-0.19925077592333157,-0.24866893365979195
-0.2953679958979289,-0.46071910907824837
-0.2406900280714035,-0.39467012176911037
-0.10239385068416595,-0.09985698347290357
-0.14203838368256888,-0.22616141339143117
-0.35207563082377114,-0.40850843280553817
-0.46936730603377025,-0.5481772210200627
-0.4209098387757937,-0.5203229172031084
-0.43360426465670265,-0.494866547981898
-0.43545271853605905,-0.42982781906922657
-0.3887506105502446,-0.46961159427960714
-0.3222977285583814,-0.33051555891831713
-0.2634126395980517,-0.3407226044933001
-0.27631318201621374,-0.43537692377964654
-0.21195176819960276,-0.22571055203676224
-0.040463016132513685,-0.14260560055573782
-0.21658733785152434,-0.2855061161518097
-0.2673575993378957,-0.3737983196973801
-0.25066442986329396,-0.335963739156723
-0.30707090119520825,-0.389808875421683
-0.26239758789539336,-0.3941188543041547
-0.3583494801322619,-0.38202017585436504
-0.23347310076157252,-0.3156995060046514
-0.3393512733777364,-0.46540740023056665
-0.44251536349455517,-0.5510840310653051
-0.33389183670282363,-0.438507009545962
-0.31851291239261625,-0.4435028262933095
-0.33074741860230766,-0.42283760478099186
-0.1352865595370531,-0.15486395090818406
-0.5149848059813181,-0.5274438324819009
-0.4058574144045512,-0.47170334537823994
-0.48774632334709167,-0.5520279877384504
-0.43720348725716274,-0.5695854204893113
-0.03622424860795339,-0.12307011147340138
-0.11484309658408165,-0.1960456383228302
-0.49724428037802376,-0.5740076089898746
-0.4997643178701401,-0.5969219548503558
-0.4776848116517067,-0.5221328209837278
-0.526486242711544,-0.6094978403051694
-0.5194071002801259,-0.5607164798180262
-0.4152270936965942,-0.46677396605412164
-0.3773049375414848,-0.505721350312233
-0.4895605696241061,-0.6045507657527923
-0.3503617651263873,-0.479448817272981
-0.5004931284983953,-0.5859434689084689
-0.19820035614073275,-0.34635679855942725
-0.35644137432177864,-0.4682376876473427
-0.35705382078886033,-0.5581936760743459
-0.11269370873769124,-0.36297773972153663
-0.37058278103669484,-0.47665032466252644
-0.4990232440829277,-0.5831000995635987
-0.29881952454646427,-0.4290619175632795
-0.1305548014243444,-0.19572568913300833
-0.3573945500453313,-0.5311170008778572
-0.3421488107244174,-0.5205150253574053
-0.4275464370846748,-0.5556092609961828
-0.23212373365958533,-0.3113066081206004
-0.5010586868226529,-0.5590481356283029
-0.387034271756808,-0.42662796745697656
-0.41022461851437886,-0.5361299868424734
-0.5211149161060651,-0.6315606381495794
-0.2756483713785807,-0.3387047457695007
-0.38603167215983075,-0.5676820076505343
-0.16320720940828323,-0.21703129281600317
-0.34202774276336034,-0.3911092396080494
-0.4484079192082087,-0.42666565348704655
-0.183472009797891,-0.2642711509267489
-0.36638361344734827,-0.4609809049963951
-0.26224327196677527,-0.3470885513226191
-0.3013169847925504,-0.3181710953513781
-0.2970203763246536,-0.3645298285285632
-0.2591237876812617,-0.3983733366926511
-0.3114966629942258,-0.3943036069472631
-0.35734222491582235,-0.4708192860086759
-0.04761956920226415,-0.062145138382911684
-0.26878807455301285,-0.3324547579884529
-0.4094822583595912,-0.5069700267910957
-0.25613476091374954,-0.42123241162858904
-0.3486861697832743,-0.5169835371772448
-0.6341009643673897,-0.6943803052107493
-0.28055591295162835,-0.44041461785634356
-0.5763747269908587,-0.31921750012474753
-0.12408885161081949,-0.31270906736453374
-0.18790727823972703,-0.34592594986160596
-0.3167374589542548,-0.4066942757368088
-0.14661239410440127,-0.27788232574860255
-0.17794299264748892,-0.2826263478398323
-0.5280809338390827,-0.6413982944687208
-0.3589967500170072,-0.4276603970925013
-0.14426249007383982,-0.30814347823460897
-0.022974224388599397,-0.02322990576426188
-0.24815920745333037,-0.45594235489765805
-0.3361860366662343,-0.4448710764447848
-0.388118515809377,-0.5538760037223498
-0.3250452416141828,-0.3854773256182671
-0.33583332856496173,-0.4682774250706037
-0.4081952457626661,-0.2539716685563326
-0.5181870307524999,-0.5996749406059583
-0.39233398020267485,-0.30990282267332075
-0.3988490225871404,-0.4868705809116364
-0.027005929350852966,-0.07713302438457807
-0.2706970432400703,-0.38730708867311475
-0.16102978497743606,-0.14306695610284806
-0.2249878454208374,-0.2048486446340879
-0.3562021683653196,-0.441150711675485
-0.19953109035889308,-0.354157963792483
-0.2572697163124879,-0.3544855231046677
-0.2036588156223297,-0.29666424840688704
-0.3586330156524976,-0.43734898338715233
-0.38438727964957553,-0.4972642682989438
-0.4223061702648799,-0.5452601385116577
-0.32456343829631806,-0.5502551191051801
-0.4046912723779678,-0.5788775091369947
-0.34047199338674544,-0.3880692596236865
-0.31183221777280173,-0.38418716142574943
-0.14559560686349868,-0.1795139048496882
-0.2219822988410791,-0.3300125703215599
-0.18559361795584361,-0.35216490626335145
-0.15466695070266723,-0.25997756828864416
-0.05656634047627449,-0.11102109640836716
-0.4514476069808006,-0.6053692791859309
-0.3605814735094706,-0.37522651930650075
-0.5577457955479622,-0.5942345441381136
-0.23815788954496384,-0.23000702833135922
-0.3015529927611351,-0.4869277424613635
-0.3047105718528231,-0.4033653102815151
-0.29972790732979776,-0.3760263287027677
-0.37713924994071324,-0.43786445051431655
-0.46366101324558257,-0.5562457772095998
-0.025884926989674567,-0.019973861488203206
-0.2971100824077924,-0.47468667844931284
-0.16188589692115785,-0.29702603633205094
-0.4079474577307701,-0.5078499855597814
-0.3524484080076218,-0.4585256016254425
-0.34944008350372313,-0.43674377620220184
-0.31408353755871454,-0.3840052473545075
-0.21846965928872428,-0.38041517632702987
-0.20459744835893312,-0.35430109620094297
-0.14612123241027197,-0.2274020192027092
-0.19632133488853773,-0.28967140833536786
-0.3530713892976443,-0.42296598821878434
-0.436205649971962,-0.450006793787082
-0.18186991661787033,-0.26525567382574083
-0.26479449301958086,-0.42975839813550315
-0.05787341805795829,-0.2937098616361618
-0.307168689618508,-0.46653041531642275
-0.22467957720160484,-0.3324231743812561
-0.3878345426917076,-0.5653442367911339
-0.42733751287062965,-0.5833779653906822
-0.504209964176019,-0.5890464440981547
-0.2436615387101968,-0.33722651382287344
-0.49218715449174244,-0.49767093459765116
-0.4528195681174596,-0.5208595238129298
-0.4882599337895711,-0.5757305320103964
-0.3601396907369296,-0.5040008560816447
-0.5966206831733386,-0.695214223364989
-0.5308616665005684,-0.5951731516917547
-0.4195262071490288,-0.43519272734721504
-0.5068573469916979,-0.5355712627371152
-0.1704102542002996,-0.24957244098186493
-0.4412399141987165,-0.520734792649746
-0.4364266205827395,-0.5093508771061898
-0.27080389646192393,-0.3935577591260274
-0.3185976791381836,-0.44253003656864165
-0.25404365132252377,-0.4473167332013448
-0.3207525313893954,-0.4697396384676297
-0.2654825841387113,-0.346441835463047
-0.31610303511222204,-0.41300532887379326
-0.24932825605074566,-0.42549843420585
-0.2023949490984281,-0.38484634230534237
-0.3649775776267052,-0.5145396633942922
-0.31873072852691015,-0.5242316877841949
-0.1854827548066775,-0.24857545882463455
-0.3621351315577825,-0.5674135081966718
-0.27235709466040137,-0.362498911122481
-0.04937043751279513,-0.05452205494046211
-0.22512511551380157,-0.2538006936510404
-0.3577009745438894,-0.5706313240528107
-0.2619753462076187,-0.4155948403477669
-0.19565934191147485,-0.23917714943488438
-0.23703673541545867,-0.3253800031542778
-0.21345769306023915,-0.37769695788621904
-0.166938240925471,-0.2118117040892442
-0.20903059830268225,-0.19883580261220535
-0.21514006028572719,-0.36857240319252016
-0.2922980385025342,-0.29468370815118156
-0.21708958625793456,-0.3860629869500796
-0.18240120192368825,-0.31153027216593426
-0.2591969136893749,-0.3331022411584854
-0.28703850775957107,-0.35870864416162174
-0.28177199939886727,-0.47111139674981434
-0.44875388582547504,-0.4802295700709025
-0.46553257137537,-0.5597359317541123
-0.09612007920940717,-0.1653693523009618
-0.1271071561674277,-0.18836795379718144
-0.19022606243689855,-0.23578833520412446
-0.19239676227172217,-0.3381401408712069
-0.2351681034763654,-0.40011282483736677
-0.1812523329257965,-0.3508317818244298
-0.2939527971545855,-0.3180842700600624
-0.2573348512252172,-0.3912708098689715
-0.3709394078453382,-0.46843847771485647
